313	[116680003-PR,246513007-RV,260686004-AT,405813007-AABS]
313	[116680003-PR,246513007-POMP,260686004-AT,405813007-AABS]
310	[116680003-PR,260686004-AT,363702006-CF]
310	[116680003-PR,260686004-AT,363702006-PR]
309	[116680003-CF,363714003-OE]
309	[116680003-CF,363714003-LP]
309	[116680003-CF,363714003-EP]
289	[116680003-SN,118169006-AABS,118171006-PR,370133003-SU]
289	[116680003-SN,118169006-AABS,118171006-PR]
288	[116680003-PR,260686004-AT,405814001-AABS]
280	[116680003-PR,260507000-SAV,260686004-AT,405813007-AABS]
269	[116680003-PR,424361007-SU]
262	[116680003-PR,260686004-AT,405813007-AABS,424876005-PA]
262	[116680003-PR,363702006-CF]
262	[116680003-PR,363702006-PR]
251	[116680003-SN,118169006-AABS]
250	[116680003-CF,116676008-MA,246075003-OR,363698007-AABS]
250	[116680003-CF,116676008-MA,246075003-SU,363698007-AABS]
250	[116680003-CF,116676008-MA,246075003-PO,363698007-AABS]
250	[116680003-CF,116676008-MA,246075003-PF,363698007-AABS]
250	[116680003-CF,116676008-MA,246075003-PB,363698007-AABS]
250	[116680003-CF,116676008-MA,246075003-SM,363698007-AABS]
250	[116680003-CF,116676008-MA,363698007-AABS,370135005-AI]
250	[116680003-CF,116676008-MA,363698007-AABS,370135005-IP]
250	[116680003-CF,116676008-MA,363698007-AABS,370135005-HP]
248	[116680003-CF,255234002-CF]
248	[116680003-CF,255234002-PR]
237	[116680003-CF,116676008-MA,263502005-CC,363698007-AABS]
235	[116680003-PR,260686004-AT,363701004-SU]
235	[116680003-PR,260686004-AT,363701004-PB]
221	[116680003-PR,116686009-SN]
202	[116680003-PR,260686004-AT,363701004-SU,363709002-MA,405814001-AABS]
202	[116680003-PR,260686004-AT,363701004-PB,363709002-MA,405814001-AABS]
196	[116680003-PR,260686004-AT,363701004-SU,405813007-AABS,405814001-AABS]
196	[116680003-PR,260686004-AT,363701004-PB,405813007-AABS,405814001-AABS]
185	[116680003-SN,118169006-AABS,370133003-SU]
179	[116680003-PR,260686004-AT,363700003-MA,405813007-AABS,425391005-DV]
174	[116680003-CF,255234002-CF]
174	[116680003-CF,255234002-PR]
169	[116680003-CF,246075003-OR]
169	[116680003-CF,246075003-SU]
169	[116680003-CF,246075003-PO]
169	[116680003-CF,246075003-PF]
169	[116680003-CF,246075003-PB]
169	[116680003-CF,246075003-SM]
168	[116680003-CF,116676008-MA,363698007-AABS,42752001-CF]
168	[116680003-CF,116676008-MA,363698007-AABS,42752001-EV]
161	[116680003-PR,260686004-AT,363703001-INT,405813007-AABS]
141	[116680003-PR,260686004-AT,405813007-AABS,424226004-DV,425391005-DV]
140	[116680003-CF,116676008-MA,246075003-OR,363698007-AABS]
140	[116680003-CF,116676008-MA,246075003-SU,363698007-AABS]
140	[116680003-CF,116676008-MA,246075003-PO,363698007-AABS]
140	[116680003-CF,116676008-MA,246075003-PF,363698007-AABS]
140	[116680003-CF,116676008-MA,246075003-PB,363698007-AABS]
140	[116680003-CF,116676008-MA,246075003-SM,363698007-AABS]
140	[116680003-PR,246513007-PROP,260686004-AT,363700003-MA,405813007-AABS,424226004-DV]
140	[116680003-PR,246513007-RV,260686004-AT,363700003-MA,405813007-AABS,424226004-DV]
140	[116680003-PR,246513007-POMP,260686004-AT,363700003-MA,405813007-AABS,424226004-DV]
136	[116680003-PR,260686004-AT,363701004-SU,363703001-INT,405813007-AABS,405814001-AABS]
136	[116680003-PR,260686004-AT,363701004-PB,363703001-INT,405813007-AABS,405814001-AABS]
132	[116680003-CF,363705008-CF]
131	[116680003-CF,363698007-AABS,370135005-AI]
131	[116680003-CF,363698007-AABS,370135005-IP]
131	[116680003-CF,363698007-AABS,370135005-HP]
129	[116680003-PR,246093002-SU]
129	[116680003-PR,246093002-OE]
129	[116680003-PR,246093002-CS]
129	[116680003-PR,246093002-OR]
128	[116680003-PR,260686004-AT,363702006-CF]
128	[116680003-PR,260686004-AT,363702006-PR]
123	[116680003-CF,363698007-AABS,363714003-OE]
123	[116680003-CF,363698007-AABS,363714003-LP]
123	[116680003-CF,363698007-AABS,363714003-EP]
120	[116680003-CF,419066007-POM]
120	[116680003-CF,419066007-SOR]
119	[116680003-PR,260686004-AT,363700003-MA,405813007-AABS,405814001-AABS]
119	[116680003-PR,260686004-AT,363702006-CF,363703001-INT]
